Path, ID, TS_SCFenergy, TS_ZPEenergy, TS_INTenergy, TS_ENTenergy, TS_GIBenergy, R_Path, R_SCFenergy, R_ZPEenergy, R_INTenergy, R_ENTenergy, R_GIBenergy, P_Path, P_SCFenergy, P_ZPEenergy, P_INTenergy, P_ENTenergy, P_GIBenergy, NBasis, NAtoms, TS_deltaE, TS_deltaG, RXN_deltaE, RXN_deltaG, Imag, R_COdist, TS_COdist, P_COdist, R_CSdist, TS_CSdist, P_CSdist, R_MgO1dist, TS_MgO1dist, P_MgO1dist, R_MgO2dist, TS_MgO2dist, P_MgO2dist, R_EHdist, TS_EHdist, P_EHdist, R_OHdist, TS_OHdist, P_OHdist,4,5,6,7,8,9,10,11,38,40,41,42,43,44,46,63,64,65,66,67,68,69,70,71,72,73,74,89,90,91,92,93,94,95,96,117,118,119,120,139,141,142,143,144,145,146,147,148,169,170,172,173,174,175,198,199,300,301,302,402,403,411,441,458,484,498,Rrmsd,Rsam,Rcat,TSrmsd,TSsam,TScat,Prmsd,Psam,Pcat,ModelCharge,ModelType,OrigClusterID,NewClusterID
/home/tsmmers1/chem/comt/arpeggio/model-218-ts-001,Model-407-aa,-10197.22736,-10193.89486,-10193.71545,-10193.7145,-10194.10685,/home/tsmmers1/chem/comt/arpeggio/model-218-ts-001/irc1/1.out,-10197.24538,-10193.9137,-10193.73381,-10193.73287,-10194.1265,/home/tsmmers1/chem/comt/arpeggio/model-218-ts-001/irc2/1.out,-10197.25692,-10193.92078,-10193.74082,-10193.73988,-10194.13325,2537,407,11.30867147,12.32743395,-7.237323834,-4.23757503,-462.7203,2.691924722,2.030783271,1.483502466,1.81664105,2.286641272,3.032311635,2.125469223,2.105453477,2.087318881,2.096535926,2.166560459,2.328316881,1.049977071,1.037963757,1.025030392,1.461379709,1.489395537,1.525576002,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,RCN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.401,0.242,0.495,0.39,0.279,0.373,0.38,0.333,0.262,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-21-ts-001,Model-292-aa,-7458.238441,-7455.880088,-7455.746961,-7455.746017,-7456.050382,/home/tsmmers1/chem/comt/arpeggio/model-21-ts-001/irc2/1.out,-7458.251377,-7455.891873,-7455.758371,-7455.757426,-7456.0628,/home/tsmmers1/chem/comt/arpeggio/model-21-ts-001/irc1/1.out,-7458.300404,-7455.938326,-7455.804518,-7455.803573,-7456.109501,1871,292,8.117318758,7.79241918,-30.76514612,-29.30534451,-458.5235,2.677321045,2.093855861,1.456719483,1.828049001,2.239030693,3.815425493,2.268498488,2.224452882,2.156688047,2.038131792,2.083763363,2.169688026,2.508009142,2.481668967,2.367293069,1.048434079,1.073309152,1.517393645,0,0,0,0,0,0,0,0,0,C,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,0,R,0,0,0,0,0,0,0,RC,RN,0,RC,RCN,RN,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,W,0,0,0,0.805,0.892,1.19,0.797,0.889,1.181,0.817,0.967,1.126,-1,Arpeggio,1,1
/home/tsmmers1/chem/comt/arpeggio/model-22-ts-001,Model-316-aa,-8124.706975,-8122.156116,-8122.014511,-8122.013567,-8122.328784,/home/tsmmers1/chem/comt/arpeggio/model-22-ts-001/irc2/1.out,-8124.723864,-8122.174046,-8122.031919,-8122.030975,-8122.34843,/home/tsmmers1/chem/comt/arpeggio/model-22-ts-001/irc1/1.out,-8124.741651,-8122.187128,-8122.044861,-8122.043917,-8122.361357,2031,316,10.59801639,12.32806146,-11.16194708,-8.11182177,-459.9303,2.722911445,2.06043913,1.476622394,1.819437376,2.28120216,3.10815944,2.088269689,2.069862965,2.049207767,2.086749176,2.152174488,2.309349429,2.420034513,2.405853147,2.388237848,1.573762781,1.591313446,1.60585287,0,0,0,0,0,0,0,0,0,0,C,N,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.523,0.346,0.498,0.523,0.371,0.345,0.521,0.43,0.364,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-25-ts-001,Model-273-aa,-6985.422604,-6983.227309,-6983.104021,-6983.103077,-6983.391162,/home/tsmmers1/chem/comt/arpeggio/model-25-ts-001/irc1/1.out,-6985.440678,-6983.243272,-6983.119791,-6983.118847,-6983.406961,/home/tsmmers1/chem/comt/arpeggio/model-25-ts-001/irc2/1.out,-6985.483863,-6983.283586,-6983.159812,-6983.158868,-6983.44764,1747,273,11.34152789,9.91403049,-27.0992578,-25.52647929,-463.0792,2.932633342,2.091219452,1.451917276,1.808715483,2.211113765,4.100813565,2.21922871,2.210412519,2.106016184,2.034372116,2.067373529,2.179571452,2.70783923,2.631863787,2.451462182,1.073499471,1.113540973,1.534267174,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,0,R,0,0,0,0,0,0,0,RC,RN,0,RC,CN,RN,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,0,0,0,0,0.811,0.931,0.666,0.738,0.851,0.514,0.759,1.011,0.919,-1,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-26-ts-001,Model-251-aa,-6543.015549,-6540.99984,-6540.884856,-6540.883912,-6541.154357,/home/tsmmers1/chem/comt/arpeggio/model-26-ts-001/irc2/1.out,-6543.03146,-6541.014901,-6540.899737,-6540.898793,-6541.169256,/home/tsmmers1/chem/comt/arpeggio/model-26-ts-001/irc1/1.out,-6543.076683,-6541.05805,-6540.942164,-6540.94122,-6541.214804,1621,251,9.984368086,9.34927149,-28.37772785,-28.58182548,-450.7683,2.90924653,2.118392176,1.449359671,1.808705139,2.178189874,4.137995413,2.134752841,2.136375052,2.103544839,2.039473675,2.069409779,2.17018237,2.490224445,2.465877462,2.449653649,1.434878563,1.443026734,1.522060789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,0,R,0,0,0,0,0,0,0,RC,RN,0,RC,CN,RN,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,0,0,0,0,0.833,0.935,0.595,0.754,0.85,0.496,0.756,1.014,1.26,-1,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-27-ts-001,Model-250-aa,-6881.096373,-6879.090427,-6878.975181,-6878.974237,-6879.240905,/home/tsmmers1/chem/comt/arpeggio/model-27-ts-001/irc1/1.out,-6881.113907,-6879.10661,-6878.990997,-6878.990053,-6879.257065,/home/tsmmers1/chem/comt/arpeggio/model-27-ts-001/irc2/1.out,-6881.140529,-6879.131206,-6879.015164,-6879.01422,-6879.284371,1622,250,11.00281682,10.1405616,-16.70599793,-17.13478806,-460.919,2.825750687,2.090041964,1.4659089,1.821373158,2.277467276,3.329287918,2.198260168,2.158358967,2.08898076,2.037412855,2.078394535,2.192778054,2.490735464,2.441837066,2.320013979,1.046485251,1.072294698,1.501634783,0,0,0,0,0,0,0,0,0,RC,CN,RN,0,0,0,0,0,0,C,CN,N,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,0,C,RN,0,0,RC,RN,0,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,W,0,0,0,0.576,0.29,0.671,0.566,0.29,0.545,0.545,0.378,0.521,-2,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-29-ts-001,Model-266-aa,-7023.238827,-7021.07442,-7020.951877,-7020.950932,-7021.232904,/home/tsmmers1/chem/comt/arpeggio/model-29-ts-001/irc2/1.out,-7023.265671,-7021.101331,-7020.978196,-7020.977252,-7021.261185,/home/tsmmers1/chem/comt/arpeggio/model-29-ts-001/irc1/1.out,-7023.269314,-7021.101792,-7020.978384,-7020.977439,-7021.262215,1673,266,16.84533025,17.74661031,-2.285548297,-0.6463353,-453.0607,2.806967234,2.047473548,1.486560555,1.817723097,2.345261158,3.233894199,2.078996845,2.05937072,2.039067801,2.148884696,2.170084795,2.339272007,2.397178709,2.39807381,2.38492555,1.526745563,1.537628122,1.56715755,0,0,0,0,0,0,0,0,0,RC,CN,RN,0,0,0,0,0,0,0,C,N,0,0,RC,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,RC,N,0,R,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.549,0.423,0.459,0.551,0.451,0.378,0.565,0.494,0.338,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-2-ts-001,Model-210-aa,-5282.884948,-5281.145806,-5281.046874,-5281.04593,-5281.291766,/home/tsmmers1/chem/comt/arpeggio/model-2-ts-001/irc2/1.out,-5282.899971,-5281.159497,-5281.060379,-5281.059435,-5281.30648,/home/tsmmers1/chem/comt/arpeggio/model-2-ts-001/irc1/1.out,-5282.944033,-5281.200697,-5281.102288,-5281.101343,-5281.343848,1262,210,9.426486595,9.23318214,-27.64943347,-23.44879368,-472.5277,2.61470981,2.034089647,1.464494657,1.822851495,2.255492899,3.829107832,2.302125433,2.276602511,2.167445298,2.007068355,2.050248001,2.22039943,None,None,None,0.967701455,0.967865258,0.967559433,0,0,0,0,0,0,0,0,R,R,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,R,0,0,0,0,0,RC,RN,0,0,R,0,R,0,S,S,S,0,0,W,0,0,0,0,0.565,0.703,0.52,0.56,0.759,0.57,0.915,2.089,0.633,0,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-30-ts-001,Model-262-aa,-6908.741319,-6906.609424,-6906.489552,-6906.488608,-6906.764356,/home/tsmmers1/chem/comt/arpeggio/model-30-ts-001/irc2/1.out,-6908.76912,-6906.637612,-6906.51699,-6906.516046,-6906.79437,/home/tsmmers1/chem/comt/arpeggio/model-30-ts-001/irc1/1.out,-6908.770914,-6906.635729,-6906.514968,-6906.514023,-6906.792854,1646,262,17.44561259,18.83408514,-1.125884717,0.95130516,-447.4007,2.84991754,2.046828858,1.488002276,1.816709146,2.360407095,3.215977338,2.094040827,2.08004557,2.064040296,2.133784184,2.155451743,2.306828139,2.333597108,2.34667749,2.324410923,1.52333964,1.520342938,1.556999535,0,0,0,0,0,0,0,0,0,RC,CN,RN,0,0,0,0,0,0,C,CN,N,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,0,C,N,0,0,RC,N,0,R,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.475,0.374,0.514,0.516,0.392,0.433,0.53,0.444,0.387,-1,Arpeggio,6,2
/home/tsmmers1/chem/comt/arpeggio/model-32-ts-001,Model-211-aa,-5743.093472,-5741.388577,-5741.290114,-5741.28917,-5741.524574,/home/tsmmers1/chem/comt/arpeggio/model-32-ts-001/irc1/1.out,-5743.115759,-5741.410161,-5741.311167,-5741.310223,-5741.547916,/home/tsmmers1/chem/comt/arpeggio/model-32-ts-001/irc2/1.out,-5743.123761,-5741.416992,-5741.31764,-5741.316696,-5741.555586,1340,211,13.98527772,14.64733842,-5.021127942,-4.8130017,-459.501,2.76709997,2.028517385,1.482510564,1.824579815,2.347361832,3.255049725,2.283637009,2.248008107,2.230092017,2.008852289,2.062577361,2.162163021,None,None,None,0.967062991,0.96836624,0.968835985,0,0,0,0,0,0,0,0,0,R,0,R,0,0,0,0,0,0,0,C,N,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,C,CN,N,0,0,RC,N,0,0,0,0,0,0,RC,RN,0,0,0,0,0,0,S,S,S,0,0,W,0,0,0,0,0.375,0.672,0.73,0.351,0.676,0.57,0.347,0.708,0.628,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-35-ts-001,Model-273-ab,-6979.455005,-6977.239049,-6977.114096,-6977.113152,-6977.399459,/home/tsmmers1/chem/comt/arpeggio/model-35-ts-001/irc2/1.out,-6979.479461,-6977.265401,-6977.139881,-6977.138936,-6977.4271,/home/tsmmers1/chem/comt/arpeggio/model-35-ts-001/irc1/1.out,-6979.486373,-6977.267163,-6977.141317,-6977.140373,-6977.429927,1740,273,15.34620886,17.34500391,-4.337405596,-1.77397077,-457.256,3.051495531,2.042006177,1.48310427,1.811916659,2.346278168,3.216234586,2.102020653,2.082980619,2.065524594,2.089321617,2.151571025,2.299508665,2.366563046,2.338697193,2.318393549,1.510389241,1.529536859,1.569033693,0,0,0,0,0,0,0,0,0,C,CN,RN,0,0,0,0,0,0,C,CN,CN,N,0,RC,RN,0,0,0,R,0,0,0,0,0,0,0,C,RN,0,0,RC,RN,0,R,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.826,0.333,0.803,0.828,0.314,0.393,0.816,0.387,0.239,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-36-ts-001,Model-273-ac,-7110.015624,-7107.828055,-7107.702704,-7107.70176,-7107.992469,/home/tsmmers1/chem/comt/arpeggio/model-36-ts-001/irc1/1.out,-7110.032541,-7107.84377,-7107.718215,-7107.717271,-7108.007994,/home/tsmmers1/chem/comt/arpeggio/model-36-ts-001/irc2/1.out,-7110.085547,-7107.892981,-7107.767355,-7107.766411,-7108.058147,1774,273,10.6157059,9.74209275,-33.2613809,-31.47150903,-463.277,2.986439883,2.081664938,1.452007307,1.80992665,2.2518903,3.925347656,2.210116474,2.217974928,2.086154881,2.034969924,2.07016202,2.180069285,2.566276282,2.486345224,2.349347541,1.051854412,1.073079577,1.535690871,0,0,0,0,0,0,0,0,R,C,CN,RN,0,0,0,0,0,0,C,CN,CN,N,0,RC,RN,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,RC,RCN,RN,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,W,0,0,0,0.701,0.63,0.637,0.629,0.536,0.595,0.71,0.624,0.6,-1,Arpeggio,1,1
/home/tsmmers1/chem/comt/arpeggio/model-37-ts-001,Model-215-aa,-5513.10092,-5511.354813,-5511.253329,-5511.252384,-5511.494011,/home/tsmmers1/chem/comt/arpeggio/model-37-ts-001/irc1/1.out,-5513.122413,-5511.376365,-5511.274291,-5511.273346,-5511.517041,/home/tsmmers1/chem/comt/arpeggio/model-37-ts-001/irc2/1.out,-5513.140777,-5511.391193,-5511.288901,-5511.287957,-5511.532311,1357,215,13.48711636,14.4515553,-11.52354344,-9.5820777,-459.8653,2.820775818,2.083037399,1.476706824,1.817356928,2.277196624,3.289721579,2.075527306,2.062798003,2.042666178,2.158201431,2.162024308,2.356967743,2.41224564,2.406166494,2.388218941,1.577164717,1.588548131,1.615960525,0,0,0,0,0,0,0,0,0,0,C,N,0,0,0,0,0,0,C,N,0,0,0,C,RN,0,0,0,RC,N,0,0,0,0,0,0,C,N,0,0,R,0,0,R,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.428,0.51,0.51,0.412,0.506,0.396,0.416,0.527,0.408,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-39-ts-001,Model-199-aa,-5150.033626,-5148.419475,-5148.324193,-5148.323248,-5148.554359,/home/tsmmers1/chem/comt/arpeggio/model-39-ts-001/irc1/1.out,-5150.056328,-5148.442457,-5148.346581,-5148.345637,-5148.57873,/home/tsmmers1/chem/comt/arpeggio/model-39-ts-001/irc2/1.out,-5150.070489,-5148.453383,-5148.35702,-5148.356076,-5148.591466,1261,199,14.24566299,15.29304621,-8.88619421,-7.99196736,-461.992,2.806271935,2.064474984,1.477549847,1.818519035,2.296612039,3.271180444,2.064493516,2.054633963,2.037075786,2.15350783,2.15938211,2.336648037,2.403102861,2.396688105,2.378339439,1.572487326,1.590931362,1.610650795,0,0,0,0,0,0,0,0,0,0,C,N,0,0,0,0,0,0,0,0,0,0,0,C,N,0,0,0,RC,N,0,0,0,0,0,0,C,N,0,0,R,0,0,R,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.497,0.749,0.499,0.473,0.736,0.403,0.475,0.735,0.392,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-40-ts-001,Model-226-aa,-5835.621456,-5833.789146,-5833.682916,-5833.681972,-5833.932312,/home/tsmmers1/chem/comt/arpeggio/model-40-ts-001/irc2/1.out,-5835.644766,-5833.812637,-5833.705649,-5833.704704,-5833.958069,/home/tsmmers1/chem/comt/arpeggio/model-40-ts-001/irc1/1.out,-5835.662049,-5833.826109,-5833.719215,-5833.718271,-5833.971225,1436,226,14.6272832,16.16277507,-10.84538711,-8.25552156,-455.3782,3.108784589,2.098463534,1.477604575,1.820244908,2.295827167,3.359220261,2.075630005,2.06187187,2.043821302,2.168555649,2.16267637,2.354924055,2.411353291,2.402065018,2.384010711,1.60365252,1.597451561,1.618628442,0,0,0,0,0,0,0,0,0,0,C,N,0,0,0,0,0,0,C,CN,N,0,0,C,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,R,0,0,R,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.461,0.481,0.653,0.434,0.375,0.4,0.416,0.539,0.409,-1,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-41-ts-001,Model-265-aa,-6679.919163,-6677.767655,-6677.648034,-6677.647089,-6677.923687,/home/tsmmers1/chem/comt/arpeggio/model-41-ts-001/irc1/1.out,-6679.940339,-6677.790303,-6677.670175,-6677.669231,-6677.94737,/home/tsmmers1/chem/comt/arpeggio/model-41-ts-001/irc2/1.out,-6679.957257,-6677.802668,-6677.68214,-6677.681196,-6677.96117,1671,265,13.28835884,14.86131933,-10.61591298,-8.659638,-458.8657,3.050343037,2.082616191,1.478557658,1.820397845,2.31242938,3.308290185,2.074718954,2.054646831,2.033240445,2.105940917,2.168589333,2.354840637,2.412493849,2.396705049,2.377038045,1.613233407,1.592204814,1.610362271,0,0,0,0,0,0,0,0,R,0,C,N,0,0,0,0,0,0,0,C,N,0,0,C,RN,0,0,0,RC,N,0,0,0,0,0,0,C,RN,0,0,R,0,RC,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.637,0.904,0.614,0.574,0.873,0.413,0.547,0.917,0.45,-1,Arpeggio,5,2
/home/tsmmers1/chem/comt/arpeggio/model-42-ts-001,Model-247-aa,-6149.414451,-6147.402411,-6147.289886,-6147.288942,-6147.553399,/home/tsmmers1/chem/comt/arpeggio/model-42-ts-001/irc2/1.out,-6149.453688,-6147.439097,-6147.3256,-6147.324656,-6147.591998,/home/tsmmers1/chem/comt/arpeggio/model-42-ts-001/irc1/1.out,-6149.453687,-6147.439095,-6147.325601,-6147.324657,-6147.591965,1540,247,24.62174792,24.22125849,0.000809488,0.02070783,-463.2394,1.477841422,2.072942023,1.477857734,3.34193668,2.290154875,3.34206705,2.03812932,2.061276069,2.038152572,2.363545424,2.167289902,2.363961521,2.387807101,2.404490088,2.387812353,1.614182385,1.584328178,1.614181825,0,0,0,0,0,0,0,0,R,0,C,N,0,0,0,0,0,0,C,N,0,0,0,0,R,0,0,0,R,0,0,0,0,0,0,0,C,N,0,0,R,0,RC,RN,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,W,0,W,W,W,0,0,0.456,0.628,0.439,0.472,0.489,0.397,0.456,0.628,0.439,-1,Arpeggio,6,6
/home/tsmmers1/chem/comt/arpeggio/model-43-ts-001,Model-145-aa,-3983.969209,-3982.80616,-3982.73243,-3982.731485,-3982.924711,/home/tsmmers1/chem/comt/arpeggio/model-43-ts-001/irc1/1.out,-3984.001405,-3982.836438,-3982.763111,-3982.762167,-3982.954318,/home/tsmmers1/chem/comt/arpeggio/model-43-ts-001/irc2/1.out,-3984.018145,-3982.85254,-3982.778287,-3982.777343,-3982.973886,957,145,20.20312998,18.57868857,-10.50437307,-12.27911568,-459.3778,2.901555196,2.092275824,1.456634286,1.812494326,2.257574736,3.494273895,2.238487409,2.211688066,2.198769956,2.046806261,2.085029194,2.214707257,None,None,None,0.969755156,0.965212615,0.966252021,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,R,0,0,0,0,0,RC,RN,0,0,0,0,0,0,S,S,S,0,0,W,0,0,0,0,0.737,2.724,1.11,0.951,3.881,0.899,1.152,4.035,1.132,0,Arpeggio,2,2
/home/tsmmers1/chem/comt/arpeggio/model-44-ts-001,Model-357-ad,-8906.945069,-8904.029498,-8903.872882,-8903.871938,-8904.222819,/home/tsmmers1/chem/comt/arpeggio/model-44-ts-001/irc1/1.out,-8906.960884,-8904.043859,-8903.886813,-8903.885869,-8904.238782,/home/tsmmers1/chem/comt/arpeggio/model-44-ts-001/irc2/1.out,-8907.010198,-8904.089141,-8903.932796,-8903.931852,-8904.282301,2202,357,9.924227528,10.01694213,-30.94514109,-27.30860769,-465.8956,2.683071002,2.04911103,1.451885372,1.823644969,2.265495171,3.802379343,2.242033137,2.216225347,2.104864582,2.021908396,2.063407838,2.187622665,2.560542918,2.566910642,2.426671755,1.039994633,1.068996606,1.52493696,0,0,0,0,0,0,0,0,R,R,0,R,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,CN,RN,0,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,0,0,W,0,0,0,0,0.572,0.605,0.424,0.563,0.625,0.329,0.652,0.826,0.432,-2,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-47-ts-001,Model-388-aa,-9814.952969,-9811.788133,-9811.617621,-9811.616677,-9811.991377,/home/tsmmers1/chem/comt/arpeggio/model-47-ts-001/irc1/1.out,-9814.970657,-9811.806779,-9811.635717,-9811.634773,-9812.010846,/home/tsmmers1/chem/comt/arpeggio/model-47-ts-001/irc2/1.out,-9814.982555,-9811.813812,-9811.642806,-9811.641861,-9812.017083,2426,388,11.09964161,12.21699219,-7.465586872,-3.913779871,-464.7728,2.668726897,2.026678333,1.481712751,1.81854154,2.284521103,3.034207476,2.121981751,2.10354961,2.084170448,2.103809554,2.172717922,2.338734945,1.051055922,1.038525203,1.025663664,1.45099846,1.480615585,1.516816589,0,0,0,0,0,0,0,0,R,RC,CN,N,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,RC,RN,0,0,0,0,0,0,C,RCN,RN,0,RC,CN,RCN,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.49,0.318,0.366,0.477,0.356,0.289,0.476,0.396,0.202,-1,Arpeggio,5,5
/home/tsmmers1/chem/comt/arpeggio/model-51-ts-001,Model-343-aa,-8802.658442,-8799.872694,-8799.720861,-8799.719917,-8800.059747,/home/tsmmers1/chem/comt/arpeggio/model-51-ts-001/irc1/1.out,-8802.675025,-8799.887929,-8799.735824,-8799.73488,-8800.075939,/home/tsmmers1/chem/comt/arpeggio/model-51-ts-001/irc2/1.out,-8802.69311,-8799.905933,-8799.75335,-8799.752406,-8800.095053,2158,343,10.40601716,10.16064192,-11.34844305,-11.99422614,-465.6807,2.638612377,2.042783458,1.471559791,1.822281264,2.281002811,3.135503443,2.316411741,2.273488446,2.242099548,2.023464322,2.064974783,2.160987382,2.347020939,2.33506203,2.325875047,1.025847806,1.03543482,1.068364247,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,R,0,0,0,0,0,0,0,C,RN,0,0,RC,RCN,RN,0,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,0,0,W,W,0,0,0,0.626,0.438,0.565,0.601,0.452,0.495,0.599,0.474,0.635,-2,Arpeggio,4,4
/home/tsmmers1/chem/comt/arpeggio/model-5-ts-001,Model-227-aa,-6057.706072,-6055.88716,-6055.779545,-6055.778601,-6056.033873,/home/tsmmers1/chem/comt/arpeggio/model-5-ts-001/irc2/1.out,-6057.723305,-6055.902778,-6055.794988,-6055.794044,-6056.049484,/home/tsmmers1/chem/comt/arpeggio/model-5-ts-001/irc1/1.out,-6057.759254,-6055.935937,-6055.827732,-6055.826788,-6056.084451,1487,227,10.8136351,9.79605861,-22.5587335,-21.94214217,-461.2738,2.988625766,2.095226097,1.448795156,1.810941986,2.267205543,3.77786358,2.207764116,2.195534852,2.099331309,2.040879352,2.087434583,2.190046963,2.545966229,2.489298218,2.362402432,1.049055841,1.074226899,1.545556855,0,0,0,0,0,0,0,0,0,C,CN,RN,0,0,0,0,0,0,C,CN,CN,N,0,RC,RN,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,RC,RN,0,0,0,0,0,0,RC,RN,0,0,0,0,0,R,S,S,S,0,0,W,W,0,0,0,0.627,0.64,1.074,0.574,0.55,1.132,0.611,0.631,1.201,-1,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-60-ts-001,Model-323-aa,-8287.406134,-8284.778019,-8284.631678,-8284.630734,-8284.964603,/home/tsmmers1/chem/comt/arpeggio/model-60-ts-001/irc1/1.out,-8287.419827,-8284.790481,-8284.643904,-8284.642959,-8284.976801,/home/tsmmers1/chem/comt/arpeggio/model-60-ts-001/irc2/1.out,-8287.446649,-8284.816377,-8284.669587,-8284.668643,-8285.003958,2028,323,8.5921242,7.65436698,-16.8313054,-17.04128907,-457.4595,2.62592889,2.076816786,1.468284017,1.823498789,2.245280145,3.177738967,2.311515513,2.272206025,2.232445415,2.026779538,2.059690538,2.159564145,2.347018063,2.342720866,2.332506573,1.028284499,1.037330598,1.078048262,0,0,0,0,0,0,0,0,R,RC,CN,RN,0,0,0,0,0,0,C,CN,RN,0,0,RC,RN,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,RC,RCN,RN,0,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,0,0,W,W,0,0,0,0.678,0.569,0.67,0.655,0.563,0.528,0.653,0.57,0.655,-1,Arpeggio,3,3
/home/tsmmers1/chem/comt/arpeggio/model-61-ts-001,Model-332-aa,-8366.834086,-8364.120652,-8363.97394,-8363.972995,-8364.30248,/home/tsmmers1/chem/comt/arpeggio/model-61-ts-001/irc2/1.out,-8366.85662,-8364.14277,-8363.995949,-8363.995005,-8364.325155,/home/tsmmers1/chem/comt/arpeggio/model-61-ts-001/irc1/1.out,-8366.871135,-8364.153745,-8364.006562,-8364.005618,-8364.335657,2054,332,14.14053624,14.22878925,-9.108514728,-6.590110019,-451.36,2.922601071,2.106307869,1.480632937,1.820789153,2.334735171,3.309294866,2.085850095,2.081729234,2.057456089,2.059417522,2.162881528,2.398759674,1.066296605,1.052894766,1.034581269,1.415684207,1.432038138,1.478336728,0,0,0,0,0,0,0,0,R,RC,CN,N,0,0,0,0,0,0,C,CN,RN,0,0,C,RN,0,0,0,RC,N,0,0,0,0,0,0,C,N,0,0,R,0,RC,RN,0,0,0,0,RC,RN,0,0,R,0,RC,RN,S,S,S,W,0,W,W,W,0,0,0.591,0.724,0.627,0.599,0.738,0.392,0.623,0.765,0.371,-1,Arpeggio,5,5
